Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,22.03.2026;22:11:05032
219.5,0.0,707,0,0,0.174,219.5
220.5,0.0,728,0,0,0.185,220.5
221.5,0.0,703,0,0,0.177,221.5
222.5,0.0,725,0,0,0.179,222.5
223.5,0.0,712,0,0,0.18,223.5
224.5,0.0,728,0,0,0.166,224.5
225.5,0.0,1716,0,0,0.076,225.5
226.5,0.0,701,0,0,0.189,226.5
227.5,0.0,649,0,0,0.19,227.5
228.5,0.0,789,0,0,0.169,228.5
229.5,0.0,719,0,0,0.166,229.5
230.5,0.0,507,0,0,0.242,230.5
231.5,0.0,375,0,0,0.344,231.5
232.5,0.0,407,0,0,0.302,232.5
233.5,0.0,377,0,0,0.325,233.5
234.5,0.0,351,0,0,0.347,234.5
235.5,0.0,386,0,0,0.372,235.5
236.5,0.0,296,0,0,0.4,236.5
237.5,0.0,358,0,0,0.324,237.5
238.5,0.0,406,0,0,0.347,238.5
239.5,0.0,352,0,0,0.366,239.5
240.5,0.0,373,0,0,0.316,240.5
241.5,0.0,384,0,0,0.37,241.5
242.5,0.0,313,0,0,0.364,242.5
243.5,0.0,369,0,0,0.347,243.5
244.5,0.0,418,0,0,0.33,244.5
245.5,0.0,380,0,0,0.324,245.5
246.5,0.0,399,0,0,0.338,246.5
247.5,0.0,412,0,0,0.318,247.5
248.5,0.0,332,0,0,0.362,248.5
249.5,0.0,386,0,0,0.328,249.5
250.5,0.0,444,0,0,0.305,250.5
251.5,0.0,379,0,0,0.335,251.5
252.5,0.0,128,0,0,0.333,252.5
